,gwicid,time_period,season,count,swl_ground,change,latitude,longitude
733,155613,2000-2003,spring,12,34.22083333333333,0.02,46.7079498,-112.2066564
734,155613,2000-2003,summer,12,34.42,0.04,46.7079498,-112.2066564
735,155613,2000-2003,fall,10,34.472,0.05,46.7079498,-112.2066564
736,155613,2004-2007,winter,11,32.53727272727272,-0.04,46.7079498,-112.2066564
737,155613,2004-2007,spring,12,32.597500000000004,-0.05,46.7079498,-112.2066564
738,155613,2004-2007,summer,10,32.757999999999996,-0.05,46.7079498,-112.2066564
739,155613,2004-2007,fall,9,32.69888888888889,-0.05,46.7079498,-112.2066564
740,155613,2008-2011,winter,12,33.10166666666667,0.02,46.7079498,-112.2066564
741,155613,2008-2011,spring,12,32.72166666666667,0.0,46.7079498,-112.2066564
742,155613,2008-2011,summer,12,32.300000000000004,-0.01,46.7079498,-112.2066564
743,155613,2008-2011,fall,12,32.1225,-0.02,46.7079498,-112.2066564
744,155613,2012-2015,winter,12,30.78,-0.07,46.7079498,-112.2066564
745,155613,2012-2015,spring,12,30.415000000000003,-0.07,46.7079498,-112.2066564
746,155613,2012-2015,summer,12,30.651666666666667,-0.05,46.7079498,-112.2066564
747,155613,2012-2015,fall,12,30.905,-0.04,46.7079498,-112.2066564
748,155613,2016-2019,winter,11,31.187272727272727,0.01,46.7079498,-112.2066564
749,155613,2016-2019,spring,10,29.119999999999997,-0.04,46.7079498,-112.2066564
750,155613,2016-2019,summer,10,29.615,-0.03,46.7079498,-112.2066564
751,155613,2016-2019,fall,9,29.709999999999997,-0.04,46.7079498,-112.2066564
752,155613,2020-2023,winter,3,28.723333333333333,-0.08,46.7079498,-112.2066564
753,155613,2020-2023,spring,2,29.105,-0.0,46.7079498,-112.2066564
754,155613,2020-2023,summer,2,29.585,-0.0,46.7079498,-112.2066564
755,155613,2020-2023,fall,2,28.84,-0.03,46.7079498,-112.2066564
756,170202,prior to 2000,winter,0,,,46.7160498,-111.9131862
757,170202,prior to 2000,spring,0,,,46.7160498,-111.9131862
758,170202,prior to 2000,summer,0,,,46.7160498,-111.9131862
759,170202,prior to 2000,fall,0,,,46.7160498,-111.9131862
760,170202,2000-2003,winter,2,87.995,,46.7160498,-111.9131862
761,170202,2000-2003,spring,3,91.23333333333333,,46.7160498,-111.9131862
762,170202,2000-2003,summer,3,93.23,,46.7160498,-111.9131862
763,170202,2000-2003,fall,3,89.54666666666667,,46.7160498,-111.9131862
764,170202,2004-2007,winter,9,93.48111111111112,0.06,46.7160498,-111.9131862
765,170202,2004-2007,spring,12,96.70166666666667,0.06,46.7160498,-111.9131862
766,170202,2004-2007,summer,9,100.93333333333334,0.08,46.7160498,-111.9131862
767,170202,2004-2007,fall,9,95.57222222222222,0.07,46.7160498,-111.9131862
768,170202,2008-2011,winter,12,97.3825,0.04,46.7160498,-111.9131862
769,170202,2008-2011,spring,11,98.90363636363637,0.02,46.7160498,-111.9131862
770,170202,2008-2011,summer,11,110.14181818181818,0.09,46.7160498,-111.9131862
771,170202,2008-2011,fall,13,101.25461538461538,0.06,46.7160498,-111.9131862
772,170202,2012-2015,winter,11,105.15363636363637,0.08,46.7160498,-111.9131862
773,170202,2012-2015,spring,9,107.81,0.09,46.7160498,-111.9131862
774,170202,2012-2015,summer,12,119.84083333333332,0.09,46.7160498,-111.9131862
775,170202,2012-2015,fall,11,110.11818181818181,0.09,46.7160498,-111.9131862
776,170202,2016-2019,winter,9,114.07555555555557,0.08,46.7160498,-111.9131862
777,170202,2016-2019,spring,10,119.098,0.1,46.7160498,-111.9131862
778,170202,2016-2019,summer,9,126.45222222222222,0.06,46.7160498,-111.9131862
779,170202,2016-2019,fall,10,119.024,0.08,46.7160498,-111.9131862
780,170202,2020-2023,winter,4,118.735,0.04,46.7160498,-111.9131862
781,170202,2020-2023,spring,6,123.06,0.03,46.7160498,-111.9131862
782,170202,2020-2023,summer,4,134.275,0.06,46.7160498,-111.9131862
783,170202,2020-2023,fall,4,123.68,0.04,46.7160498,-111.9131862
784,176012,prior to 2000,winter,0,,,46.7245951,-111.9941215
785,176012,prior to 2000,spring,0,,,46.7245951,-111.9941215
786,176012,prior to 2000,summer,0,,,46.7245951,-111.9941215
787,176012,prior to 2000,fall,0,,,46.7245951,-111.9941215
788,176012,2000-2003,winter,0,,,46.7245951,-111.9941215
789,176012,2000-2003,spring,0,,,46.7245951,-111.9941215
790,176012,2000-2003,summer,0,,,46.7245951,-111.9941215
791,176012,2000-2003,fall,0,,,46.7245951,-111.9941215
792,176012,2004-2007,winter,3,40.86000000000001,,46.7245951,-111.9941215
793,176012,2004-2007,spring,3,40.67666666666667,,46.7245951,-111.9941215
794,176012,2004-2007,summer,3,42.906666666666666,,46.7245951,-111.9941215
795,176012,2004-2007,fall,3,42.550000000000004,,46.7245951,-111.9941215
796,176012,2008-2011,winter,514,49.59660408560311,0.21,46.7245951,-111.9941215
797,176012,2008-2011,spring,1318,48.38623904097117,0.19,46.7245951,-111.9941215
798,176012,2008-2011,summer,878,50.60332727448747,0.18,46.7245951,-111.9941215
799,176012,2008-2011,fall,447,51.325241071588366,0.21,46.7245951,-111.9941215
800,176012,2012-2015,winter,11,51.93727272727272,0.05,46.7245951,-111.9941215
801,176012,2012-2015,spring,12,51.33416666666667,0.06,46.7245951,-111.9941215
802,176012,2012-2015,summer,12,53.16166666666666,0.05,46.7245951,-111.9941215
803,176012,2012-2015,fall,12,54.15416666666667,0.06,46.7245951,-111.9941215
804,176012,2016-2019,winter,12,57.432500000000005,0.11,46.7245951,-111.9941215
805,176012,2016-2019,spring,11,56.85909090909092,0.11,46.7245951,-111.9941215
806,176012,2016-2019,summer,10,58.525999999999996,0.1,46.7245951,-111.9941215
807,176012,2016-2019,fall,10,60.271,0.11,46.7245951,-111.9941215
808,176012,2020-2023,winter,4,63.3,0.1,46.7245951,-111.9941215
809,176012,2020-2023,spring,8,63.504999999999995,0.12,46.7245951,-111.9941215
810,176012,2020-2023,summer,7,63.44857142857143,0.08,46.7245951,-111.9941215
811,176012,2020-2023,fall,4,65.42,0.09,46.7245951,-111.9941215
812,187372,prior to 2000,winter,0,,,46.7123657,-112.0433519
813,187372,prior to 2000,spring,0,,,46.7123657,-112.0433519
814,187372,prior to 2000,summer,0,,,46.7123657,-112.0433519
815,187372,prior to 2000,fall,0,,,46.7123657,-112.0433519
816,187372,2000-2003,winter,0,,,46.7123657,-112.0433519
817,187372,2000-2003,spring,0,,,46.7123657,-112.0433519
818,187372,2000-2003,summer,1,94.69,,46.7123657,-112.0433519
819,187372,2000-2003,fall,0,,,46.7123657,-112.0433519
820,187372,2004-2007,winter,8,94.0875,,46.7123657,-112.0433519
821,187372,2004-2007,spring,8,96.73625,,46.7123657,-112.0433519
822,187372,2004-2007,summer,8,95.41625,0.01,46.7123657,-112.0433519
823,187372,2004-2007,fall,10,93.602,,46.7123657,-112.0433519
824,187372,2008-2011,winter,12,95.23583333333333,0.01,46.7123657,-112.0433519
825,187372,2008-2011,spring,9,97.25666666666667,0.01,46.7123657,-112.0433519
826,187372,2008-2011,summer,11,96.16090909090909,0.01,46.7123657,-112.0433519
827,187372,2008-2011,fall,11,92.74909090909091,-0.01,46.7123657,-112.0433519
828,187372,2012-2015,winter,12,92.35416666666667,-0.03,46.7123657,-112.0433519
829,187372,2012-2015,spring,11,94.45636363636363,-0.03,46.7123657,-112.0433519
830,187372,2012-2015,summer,9,93.46222222222222,-0.03,46.7123657,-112.0433519
831,187372,2012-2015,fall,12,91.45083333333334,-0.01,46.7123657,-112.0433519
832,187372,2016-2019,winter,10,94.422,0.02,46.7123657,-112.0433519
833,187372,2016-2019,spring,9,95.96555555555557,0.02,46.7123657,-112.0433519
834,187372,2016-2019,summer,7,95.46428571428571,0.02,46.7123657,-112.0433519
835,187372,2016-2019,fall,10,91.913,0.01,46.7123657,-112.0433519
836,187372,2020-2023,winter,6,92.07,-0.02,46.7123657,-112.0433519
837,187372,2020-2023,spring,7,95.83285714285715,-0.0,46.7123657,-112.0433519
838,187372,2020-2023,summer,3,95.00333333333333,-0.0,46.7123657,-112.0433519
839,187372,2020-2023,fall,4,91.5475,-0.0,46.7123657,-112.0433519
840,187438,prior to 2000,winter,0,,,46.7540276,-112.0209157
841,187438,prior to 2000,spring,0,,,46.7540276,-112.0209157
842,187438,prior to 2000,summer,0,,,46.7540276,-112.0209157
843,187438,prior to 2000,fall,0,,,46.7540276,-112.0209157
844,187438,2000-2003,winter,0,,,46.7540276,-112.0209157
845,187438,2000-2003,spring,0,,,46.7540276,-112.0209157
846,187438,2000-2003,summer,0,,,46.7540276,-112.0209157
847,187438,2000-2003,fall,0,,,46.7540276,-112.0209157
848,187438,2004-2007,winter,0,,,46.7540276,-112.0209157
849,187438,2004-2007,spring,0,,,46.7540276,-112.0209157
850,187438,2004-2007,summer,0,,,46.7540276,-112.0209157
851,187438,2004-2007,fall,0,,,46.7540276,-112.0209157
852,187438,2008-2011,winter,760,54.37932140921052,,46.7540276,-112.0209157
853,187438,2008-2011,spring,6,52.195,,46.7540276,-112.0209157
854,187438,2008-2011,summer,4,52.807500000000005,,46.7540276,-112.0209157
855,187438,2008-2011,fall,6,53.48166666666666,,46.7540276,-112.0209157
856,187438,2012-2015,winter,11,52.189090909090915,-0.04,46.7540276,-112.0209157
857,187438,2012-2015,spring,10,53.483000000000004,0.02,46.7540276,-112.0209157
858,187438,2012-2015,summer,11,57.29545454545455,0.08,46.7540276,-112.0209157
859,187438,2012-2015,fall,12,53.81666666666666,0.01,46.7540276,-112.0209157
860,187438,2016-2019,winter,11,54.89727272727273,0.05,46.7540276,-112.0209157
861,187438,2016-2019,spring,9,54.28333333333333,0.01,46.7540276,-112.0209157
862,187438,2016-2019,summer,9,58.70777777777778,0.02,46.7540276,-112.0209157
863,187438,2016-2019,fall,10,54.007000000000005,0.0,46.7540276,-112.0209157
864,187438,2020-2023,winter,3,53.60333333333333,-0.02,46.7540276,-112.0209157
865,187438,2020-2023,spring,3,56.653333333333336,0.04,46.7540276,-112.0209157
866,187438,2020-2023,summer,1,74.82,0.27,46.7540276,-112.0209157
867,187438,2020-2023,fall,2,53.769999999999996,-0.0,46.7540276,-112.0209157
868,187850,prior to 2000,winter,0,,,46.7339944,-112.024227
869,187850,prior to 2000,spring,0,,,46.7339944,-112.024227
870,187850,prior to 2000,summer,0,,,46.7339944,-112.024227
871,187850,prior to 2000,fall,0,,,46.7339944,-112.024227
872,187850,2000-2003,winter,3,73.45666666666666,,46.7339944,-112.024227
873,187850,2000-2003,spring,5,73.23400000000001,,46.7339944,-112.024227
874,187850,2000-2003,summer,3,74.25666666666666,,46.7339944,-112.024227
875,187850,2000-2003,fall,3,74.14,,46.7339944,-112.024227
876,187850,2004-2007,winter,8,77.86125,0.06,46.7339944,-112.024227
877,187850,2004-2007,spring,9,76.5311111111111,0.05,46.7339944,-112.024227
878,187850,2004-2007,summer,10,78.632,0.06,46.7339944,-112.024227
879,187850,2004-2007,fall,11,78.5109090909091,0.06,46.7339944,-112.024227
880,187850,2008-2011,winter,12,80.885,0.04,46.7339944,-112.024227
881,187850,2008-2011,spring,12,81.13416666666667,0.06,46.7339944,-112.024227
882,187850,2008-2011,summer,12,84.16166666666666,0.07,46.7339944,-112.024227
883,187850,2008-2011,fall,12,84.1975,0.07,46.7339944,-112.024227
884,187850,2012-2015,winter,12,86.28333333333335,0.07,46.7339944,-112.024227
885,187850,2012-2015,spring,12,85.83416666666666,0.06,46.7339944,-112.024227
886,187850,2012-2015,summer,12,89.68583333333333,0.07,46.7339944,-112.024227
887,187850,2012-2015,fall,12,89.4325,0.06,46.7339944,-112.024227
888,187850,2016-2019,winter,9,90.0488888888889,0.04,46.7339944,-112.024227
889,187850,2016-2019,spring,8,89.6775,0.04,46.7339944,-112.024227
890,187850,2016-2019,summer,9,87.21555555555555,-0.03,46.7339944,-112.024227
891,187850,2016-2019,fall,5,92.726,0.04,46.7339944,-112.024227
892,187850,2020-2023,winter,0,,0.0,46.7339944,-112.024227
893,187850,2020-2023,spring,0,,0.0,46.7339944,-112.024227
894,187850,2020-2023,summer,0,,0.0,46.7339944,-112.024227
895,187850,2020-2023,fall,0,,0.0,46.7339944,-112.024227
896,191524,prior to 2000,winter,0,,,46.65230965,-111.9947358
897,191524,prior to 2000,spring,0,,,46.65230965,-111.9947358
898,191524,prior to 2000,summer,0,,,46.65230965,-111.9947358
899,191524,prior to 2000,fall,0,,,46.65230965,-111.9947358
900,191524,2000-2003,winter,0,,,46.65230965,-111.9947358
901,191524,2000-2003,spring,5,4.072,,46.65230965,-111.9947358
902,191524,2000-2003,summer,4,5.6475,,46.65230965,-111.9947358
903,191524,2000-2003,fall,1,8.66,,46.65230965,-111.9947358
904,191524,2004-2007,winter,10,6.763,,46.65230965,-111.9947358
905,191524,2004-2007,spring,9,3.554444444444444,-0.13,46.65230965,-111.9947358
906,191524,2004-2007,summer,10,4.57,-0.19,46.65230965,-111.9947358
907,191524,2004-2007,fall,11,6.538181818181818,-0.25,46.65230965,-111.9947358
908,191524,2008-2011,winter,12,5.6275,-0.17,46.65230965,-111.9947358
909,191524,2008-2011,spring,12,3.426666666666667,-0.04,46.65230965,-111.9947358
910,191524,2008-2011,summer,12,3.7516666666666665,-0.18,46.65230965,-111.9947358
911,191524,2008-2011,fall,13,4.591538461538462,-0.3,46.65230965,-111.9947358
912,191524,2012-2015,winter,12,4.89,-0.13,46.65230965,-111.9947358
913,191524,2012-2015,spring,12,3.736666666666667,0.09,46.65230965,-111.9947358
914,191524,2012-2015,summer,12,4.8,0.28,46.65230965,-111.9947358
915,191524,2012-2015,fall,12,5.17,0.13,46.65230965,-111.9947358
916,191524,2016-2019,winter,7,5.565714285714286,0.14,46.65230965,-111.9947358
917,191524,2016-2019,spring,10,3.2979999999999996,-0.12,46.65230965,-111.9947358
918,191524,2016-2019,summer,11,4.444545454545454,-0.07,46.65230965,-111.9947358
919,191524,2016-2019,fall,8,4.51625,-0.13,46.65230965,-111.9947358
920,191524,2020-2023,winter,3,4.583333333333333,-0.18,46.65230965,-111.9947358
921,191524,2020-2023,spring,4,4.0649999999999995,0.23,46.65230965,-111.9947358
922,191524,2020-2023,summer,5,3.41,-0.23,46.65230965,-111.9947358
923,191524,2020-2023,fall,2,4.675000000000001,0.04,46.65230965,-111.9947358
924,191525,prior to 2000,winter,0,,,46.65226954,-111.9947347
925,191525,prior to 2000,spring,0,,,46.65226954,-111.9947347
926,191525,prior to 2000,summer,0,,,46.65226954,-111.9947347
927,191525,prior to 2000,fall,0,,,46.65226954,-111.9947347
928,191525,2000-2003,winter,0,,,46.65226954,-111.9947347
929,191525,2000-2003,spring,3,4.136666666666667,,46.65226954,-111.9947347
930,191525,2000-2003,summer,4,5.6,,46.65226954,-111.9947347
931,191525,2000-2003,fall,1,8.54,,46.65226954,-111.9947347
932,191525,2004-2007,winter,10,6.714,,46.65226954,-111.9947347
933,191525,2004-2007,spring,9,3.5188888888888887,-0.15,46.65226954,-111.9947347
934,191525,2004-2007,summer,10,4.555,-0.19,46.65226954,-111.9947347
935,191525,2004-2007,fall,11,6.480909090909091,-0.24,46.65226954,-111.9947347
936,191525,2008-2011,winter,11,5.7290909090909095,-0.15,46.65226954,-111.9947347
937,191525,2008-2011,spring,12,3.3783333333333334,-0.04,46.65226954,-111.9947347
938,191525,2008-2011,summer,12,3.7475,-0.18,46.65226954,-111.9947347
939,191525,2008-2011,fall,13,4.560769230769231,-0.3,46.65226954,-111.9947347
940,191525,2012-2015,winter,12,4.849166666666666,-0.15,46.65226954,-111.9947347
941,191525,2012-2015,spring,12,3.7325,0.1,46.65226954,-111.9947347
942,191525,2012-2015,summer,12,4.8,0.28,46.65226954,-111.9947347
943,191525,2012-2015,fall,12,5.134166666666666,0.13,46.65226954,-111.9947347
944,191525,2016-2019,winter,6,5.366666666666667,0.11,46.65226954,-111.9947347
945,191525,2016-2019,spring,10,3.307,-0.11,46.65226954,-111.9947347
946,191525,2016-2019,summer,9,4.907777777777778,0.02,46.65226954,-111.9947347
947,191525,2016-2019,fall,6,4.683333333333334,-0.09,46.65226954,-111.9947347
948,191525,2020-2023,winter,3,4.569999999999999,-0.15,46.65226954,-111.9947347
949,191525,2020-2023,spring,4,4.0375,0.22,46.65226954,-111.9947347
950,191525,2020-2023,summer,6,3.595,-0.27,46.65226954,-111.9947347
951,191525,2020-2023,fall,2,4.7,0.0,46.65226954,-111.9947347
952,191526,prior to 2000,winter,0,,,46.66055882,-111.9727489
953,191526,prior to 2000,spring,0,,,46.66055882,-111.9727489
954,191526,prior to 2000,summer,0,,,46.66055882,-111.9727489
955,191526,prior to 2000,fall,0,,,46.66055882,-111.9727489
956,191526,2000-2003,winter,0,,,46.66055882,-111.9727489
957,191526,2000-2003,spring,3,5.016666666666667,,46.66055882,-111.9727489
958,191526,2000-2003,summer,6,5.384166666666666,,46.66055882,-111.9727489
959,191526,2000-2003,fall,1,7.28,,46.66055882,-111.9727489
960,191526,2004-2007,winter,10,6.169,,46.66055882,-111.9727489
961,191526,2004-2007,spring,9,4.6688888888888895,-0.07,46.66055882,-111.9727489
962,191526,2004-2007,summer,11,5.3145454545454545,-0.01,46.66055882,-111.9727489
963,191526,2004-2007,fall,11,6.075454545454545,-0.17,46.66055882,-111.9727489
964,191526,2008-2011,winter,12,6.219166666666666,0.01,46.66055882,-111.9727489
965,191526,2008-2011,spring,12,4.968333333333333,0.06,46.66055882,-111.9727489
966,191526,2008-2011,summer,12,5.331666666666666,0.0,46.66055882,-111.9727489
967,191526,2008-2011,fall,14,5.961428571428572,-0.02,46.66055882,-111.9727489
968,191526,2012-2015,winter,12,5.923333333333333,-0.05,46.66055882,-111.9727489
969,191526,2012-2015,spring,12,5.221666666666667,0.05,46.66055882,-111.9727489
970,191526,2012-2015,summer,12,5.5566666666666675,0.04,46.66055882,-111.9727489
971,191526,2012-2015,fall,12,6.065,0.02,46.66055882,-111.9727489
972,191526,2016-2019,winter,7,5.975714285714285,0.01,46.66055882,-111.9727489
973,191526,2016-2019,spring,10,4.923,-0.06,46.66055882,-111.9727489
974,191526,2016-2019,summer,9,5.216666666666667,-0.06,46.66055882,-111.9727489
975,191526,2016-2019,fall,6,5.991666666666667,-0.01,46.66055882,-111.9727489
976,191526,2020-2023,winter,3,6.18,0.03,46.66055882,-111.9727489
977,191526,2020-2023,spring,4,5.425,0.1,46.66055882,-111.9727489
978,191526,2020-2023,summer,6,5.038333333333333,-0.03,46.66055882,-111.9727489
979,191526,2020-2023,fall,2,6.0600000000000005,0.01,46.66055882,-111.9727489
980,191527,prior to 2000,winter,0,,,46.66051312,-111.9727435
981,191527,prior to 2000,spring,0,,,46.66051312,-111.9727435
982,191527,prior to 2000,summer,0,,,46.66051312,-111.9727435
983,191527,prior to 2000,fall,0,,,46.66051312,-111.9727435
984,191527,2000-2003,winter,1,6.11,,46.66051312,-111.9727435
985,191527,2000-2003,spring,3,4.443333333333333,,46.66051312,-111.9727435
986,191527,2000-2003,summer,3,5.396666666666667,,46.66051312,-111.9727435
987,191527,2000-2003,fall,1,5.98,,46.66051312,-111.9727435
988,191527,2004-2007,winter,10,5.881,-0.04,46.66051312,-111.9727435
989,191527,2004-2007,spring,9,4.066666666666666,-0.08,46.66051312,-111.9727435
990,191527,2004-2007,summer,11,4.932727272727273,-0.09,46.66051312,-111.9727435
991,191527,2004-2007,fall,11,5.76,-0.04,46.66051312,-111.9727435
992,191527,2008-2011,winter,13,5.752307692307692,-0.02,46.66051312,-111.9727435
993,191527,2008-2011,spring,12,4.441666666666666,0.09,46.66051312,-111.9727435
994,191527,2008-2011,summer,11,5.081818181818182,0.03,46.66051312,-111.9727435
995,191527,2008-2011,fall,14,5.570714285714286,-0.03,46.66051312,-111.9727435
996,191527,2012-2015,winter,12,5.679166666666667,-0.01,46.66051312,-111.9727435
997,191527,2012-2015,spring,12,4.799166666666666,0.08,46.66051312,-111.9727435
998,191527,2012-2015,summer,12,5.1775,0.02,46.66051312,-111.9727435
999,191527,2012-2015,fall,12,5.739999999999999,0.03,46.66051312,-111.9727435
1000,191527,2016-2019,winter,8,5.65625,-0.0,46.66051312,-111.9727435
1001,191527,2016-2019,spring,10,4.427,-0.08,46.66051312,-111.9727435
1002,191527,2016-2019,summer,11,4.780909090909091,-0.08,46.66051312,-111.9727435
1003,191527,2016-2019,fall,8,5.63375,-0.02,46.66051312,-111.9727435
1004,191527,2020-2023,winter,3,5.8500000000000005,0.03,46.66051312,-111.9727435
1005,191527,2020-2023,spring,4,4.9025,0.11,46.66051312,-111.9727435
1006,191527,2020-2023,summer,6,4.596666666666667,-0.04,46.66051312,-111.9727435
1007,191527,2020-2023,fall,2,5.734999999999999,0.02,46.66051312,-111.9727435
1008,191530,prior to 2000,winter,0,,,46.65160711,-111.8744199
1009,191530,prior to 2000,spring,0,,,46.65160711,-111.8744199
1010,191530,prior to 2000,summer,0,,,46.65160711,-111.8744199
1011,191530,prior to 2000,fall,0,,,46.65160711,-111.8744199
1012,191530,2000-2003,winter,2,24.46,,46.65160711,-111.8744199
1013,191530,2000-2003,spring,3,20.63,,46.65160711,-111.8744199
1014,191530,2000-2003,summer,4,20.3075,,46.65160711,-111.8744199
1015,191530,2000-2003,fall,2,22.33,,46.65160711,-111.8744199
1016,191530,2004-2007,winter,8,20.58,-0.16,46.65160711,-111.8744199
1017,191530,2004-2007,spring,8,17.87,-0.13,46.65160711,-111.8744199
1018,191530,2004-2007,summer,9,18.72222222222222,-0.08,46.65160711,-111.8744199
1019,191530,2004-2007,fall,9,19.125555555555554,-0.14,46.65160711,-111.8744199
1020,191530,2008-2011,winter,11,23.44818181818182,0.14,46.65160711,-111.8744199
1021,191530,2008-2011,spring,12,20.43916666666667,0.14,46.65160711,-111.8744199
1022,191530,2008-2011,summer,12,20.274166666666666,0.08,46.65160711,-111.8744199
1023,191530,2008-2011,fall,12,21.458333333333332,0.12,46.65160711,-111.8744199
1024,191530,2012-2015,winter,12,23.0275,-0.02,46.65160711,-111.8744199
1025,191530,2012-2015,spring,12,20.34,-0.0,46.65160711,-111.8744199
1026,191530,2012-2015,summer,11,20.177272727272726,-0.0,46.65160711,-111.8744199
1027,191530,2012-2015,fall,12,21.4425,-0.0,46.65160711,-111.8744199
1028,191530,2016-2019,winter,6,21.7,-0.06,46.65160711,-111.8744199
1029,191530,2016-2019,spring,12,19.830833333333334,-0.03,46.65160711,-111.8744199
1030,191530,2016-2019,summer,8,19.50625,-0.03,46.65160711,-111.8744199
1031,191530,2016-2019,fall,7,20.005714285714284,-0.07,46.65160711,-111.8744199
1032,191530,2020-2023,winter,2,21.07,-0.03,46.65160711,-111.8744199
1033,191530,2020-2023,spring,4,20.35,0.03,46.65160711,-111.8744199
1034,191530,2020-2023,summer,6,19.6,0.0,46.65160711,-111.8744199
1035,191530,2020-2023,fall,2,20.28,0.01,46.65160711,-111.8744199
1036,191531,prior to 2000,winter,0,,,46.5903807,-111.9946536
1037,191531,prior to 2000,spring,0,,,46.5903807,-111.9946536
1038,191531,prior to 2000,summer,0,,,46.5903807,-111.9946536
1039,191531,prior to 2000,fall,0,,,46.5903807,-111.9946536
1040,191531,2000-2003,winter,2,37.93,,46.5903807,-111.9946536
1041,191531,2000-2003,spring,3,39.77333333333333,,46.5903807,-111.9946536
1042,191531,2000-2003,summer,4,38.02,,46.5903807,-111.9946536
1043,191531,2000-2003,fall,2,38.21,,46.5903807,-111.9946536
1044,191531,2004-2007,winter,10,37.375,-0.01,46.5903807,-111.9946536
1045,191531,2004-2007,spring,8,37.71625,-0.05,46.5903807,-111.9946536
1046,191531,2004-2007,summer,9,36.31777777777778,-0.04,46.5903807,-111.9946536
1047,191531,2004-2007,fall,10,35.566,-0.07,46.5903807,-111.9946536
1048,191531,2008-2011,winter,10,36.643,-0.02,46.5903807,-111.9946536
1049,191531,2008-2011,spring,12,37.43083333333333,-0.01,46.5903807,-111.9946536
1050,191531,2008-2011,summer,12,35.67916666666667,-0.02,46.5903807,-111.9946536
1051,191531,2008-2011,fall,10,34.669,-0.03,46.5903807,-111.9946536
1052,191531,2012-2015,winter,10,35.612,-0.03,46.5903807,-111.9946536
1053,191531,2012-2015,spring,12,36.2525,-0.03,46.5903807,-111.9946536
1054,191531,2012-2015,summer,12,34.803333333333335,-0.02,46.5903807,-111.9946536
1055,191531,2012-2015,fall,11,34.50363636363637,-0.0,46.5903807,-111.9946536
1056,191531,2016-2019,winter,4,36.025,0.01,46.5903807,-111.9946536
1057,191531,2016-2019,spring,10,35.696999999999996,-0.02,46.5903807,-111.9946536
1058,191531,2016-2019,summer,8,35.54125,0.02,46.5903807,-111.9946536
1059,191531,2016-2019,fall,6,34.33,-0.01,46.5903807,-111.9946536
1060,191531,2020-2023,winter,2,32.77,-0.09,46.5903807,-111.9946536
1061,191531,2020-2023,spring,4,34.84,-0.02,46.5903807,-111.9946536
1062,191531,2020-2023,summer,6,33.946666666666665,-0.04,46.5903807,-111.9946536
1063,191531,2020-2023,fall,2,33.485,-0.02,46.5903807,-111.9946536
1064,191532,prior to 2000,winter,0,,,46.72833385,-112.0363594
1065,191532,prior to 2000,spring,0,,,46.72833385,-112.0363594
1066,191532,prior to 2000,summer,0,,,46.72833385,-112.0363594
1067,191532,prior to 2000,fall,0,,,46.72833385,-112.0363594
1068,191532,2000-2003,winter,2,59.16,,46.72833385,-112.0363594
1069,191532,2000-2003,spring,3,59.35333333333333,,46.72833385,-112.0363594
1070,191532,2000-2003,summer,2,60.765,,46.72833385,-112.0363594
1071,191532,2000-2003,fall,2,60.275000000000006,,46.72833385,-112.0363594
1072,191532,2004-2007,winter,1370,63.315535003649636,0.07,46.72833385,-112.0363594
1073,191532,2004-2007,spring,1588,63.456451697732994,0.07,46.72833385,-112.0363594
1074,191532,2004-2007,summer,2056,65.07417392655641,0.07,46.72833385,-112.0363594
1075,191532,2004-2007,fall,1982,64.71835648435923,0.07,46.72833385,-112.0363594
1076,191532,2008-2011,winter,2214,66.6273408387534,0.05,46.72833385,-112.0363594
1077,191532,2008-2011,spring,3247,66.6678663751155,0.05,46.72833385,-112.0363594
1078,191532,2008-2011,summer,4163,68.64800167739611,0.05,46.72833385,-112.0363594
1079,191532,2008-2011,fall,2149,68.36277687715216,0.06,46.72833385,-112.0363594
1080,191532,2012-2015,winter,2829,67.49751618168963,0.01,46.72833385,-112.0363594
1081,191532,2012-2015,spring,3982,67.31517125012557,0.01,46.72833385,-112.0363594
1082,191532,2012-2015,summer,4766,69.48114658938313,0.01,46.72833385,-112.0363594
1083,191532,2012-2015,fall,2143,68.86750943023799,0.01,46.72833385,-112.0363594
1084,191532,2016-2019,winter,1177,69.80126016567544,0.03,46.72833385,-112.0363594
1085,191532,2016-2019,spring,2063,69.87162412312168,0.04,46.72833385,-112.0363594
1086,191532,2016-2019,summer,1726,71.95181490150637,0.04,46.72833385,-112.0363594
1087,191532,2016-2019,fall,1066,71.32525118105066,0.04,46.72833385,-112.0363594
1088,191532,2020-2023,winter,271,68.2893433210332,-0.02,46.72833385,-112.0363594
1089,191532,2020-2023,spring,263,67.54600160456273,-0.03,46.72833385,-112.0363594
1090,191532,2020-2023,summer,185,69.98779854054054,-0.03,46.72833385,-112.0363594
1091,191532,2020-2023,fall,184,68.95594680434782,-0.03,46.72833385,-112.0363594
1092,191533,prior to 2000,winter,0,,,46.6016554,-111.9806696
1093,191533,prior to 2000,spring,0,,,46.6016554,-111.9806696
1094,191533,prior to 2000,summer,0,,,46.6016554,-111.9806696
1095,191533,prior to 2000,fall,0,,,46.6016554,-111.9806696
1096,191533,2000-2003,winter,2,23.450000000000003,,46.6016554,-111.9806696
1097,191533,2000-2003,spring,3,23.849999999999998,,46.6016554,-111.9806696
1098,191533,2000-2003,summer,4,22.3325,,46.6016554,-111.9806696
